"location.polus.comms" : "通信室"
"location.polus.boilerRoom" : "锅炉室"
"location.polus.decontamination" : "去污室"
"location.polus.decontamination2" : "去污室"
"location.polus.decontamination3" : "去污室"
"location.polus.drill" : "钻头"
"location.polus.dropship" : "运输船"
"location.polus.ejection" : "岩浆池"
"location.polus.electrical" : "配电室"
"location.polus.laboratory" : "实验室"
"location.polus.lifeSupp" : "氧气室"
"location.polus.lifeSupport" : "氧气室"
"location.polus.office" : "办公室"
"location.polus.security" : "保安室"
"location.polus.snowdrift" : "室外"
"location.polus.specimens" : "样本室"
"location.polus.storage" : "库房"
"location.polus.weapons" : "舰载武器室"
"location.polus.nearDropship" : "运输船附近"
"location.polus.lifeSupportToElectrical" : "氧气室-配电室通道"
"location.polus.lifesupportLower" : "氧气室下方"
"location.polus.commLeft" : "通信室左侧"
"location.polus.commLeft.short" : "通讯室左侧"
"location.polus.breaker" : "配电断路器"
"location.polus.specimenLeft" : "样本室左侧通道"
"location.polus.specimenRight" : "样本室上方通道"
"location.polus.reactorLeft" : "抗震稳定器(左)"
"location.polus.reactorLeft.short" : "左侧抗震稳定器"
"location.polus.reactorRight" : "抗震稳定器(右)"
"location.polus.reactorRight.short" : "右侧抗震稳定器"
"location.polus.officeBuilding" : "办公室屋内"
"location.polus.outside" : "屋外"

"map.airship" : "The Airship"
"location.airship.brig" : "牢房"
"location.airship.engine" : "引擎室"
"location.airship.hallway" : "大厅"
"location.airship.mainHall" : "大厅"
"location.airship.kitchen" : "厨房"
"location.airship.record" : "档案室"
"location.airship.records" : "档案室"
"location.airship.storage" : "货舱"
"location.airship.cargoBay" : "货舱"
"location.airship.armory" : "军械室"
"location.airship.cockpit" : "座舱"
"location.airship.comms" : "通信室"
"location.airship.electrical" : "配电室"
"location.airship.gapRoom" : "间隙室"
"location.airship.lounge" : "休息室"
"location.airship.medical" : "医疗室"
"location.airship.meetingRoom" : "会议室"
"location.airship.security" : "保安室"
"location.airship.shower" : "淋浴室"
"location.airship.showers" : "淋浴室"
"location.airship.toilet" : "厕所"
"location.airship.vault" : "保险库"
"location.airship.vaultRoom" : "保险库"
"location.airship.viewingDeck" : "瞭望台"
"location.airship.hallOfPortraits" : "肖像厅"
"location.airship.securityDeck" : "保安室甲板"
"location.airship.securityDeck.short" : "保安室甲板"
"location.airship.commHall" : "通信室下方走廊"
"location.airship.engineUpper" : "引擎室上方通道"
"location.airship.engineUpper.short" : "引擎室上方通道"
"location.airship.showerInner" : "淋浴室内部"
"location.airship.showerInner.short" : "淋浴室内部"
"location.airship.cargoSafe" : "货舱保险库"
"location.airship.meetingRight" : "会议室 (内部)"
"location.airship.meetingRight.short" : "会议室内部"
"location.airship.ventilation" : "通风室"

"map.fungle" : "The Fungle"
"location.fungle.beach" : "沙滩"
"location.fungle.cafeteria" : "食堂"
"location.fungle.campfire" : "篝火"
"location.fungle.comms" : "通信室"
"location.fungle.dropship" : "运输船"
"location.fungle.fishingDock" : "码头"
"location.fungle.greenhouse" : "温室"
"location.fungle.highlands" : "高地"
"location.fungle.jungle" : "丛林"
"location.fungle.kitchen" : "厨房"
"location.fungle.laboratory" : "实验室"
"location.fungle.lookout" : "瞭望台"
"location.fungle.meetingRoom" : "会议室"
"location.fungle.miningPit" : "矿坑"
"location.fungle.reactor" : "核反应堆"
"location.fungle.recRoom" : "水花区"
"location.fungle.splashZone" : "水花区"
"location.fungle.storage" : "库房"
"location.fungle.sleepingQuarters" : "宿舍"
"location.fungle.upperEngine" : "上引擎室"
"location.fungle.jungleLabo" : "丛林 (实验室附近)"
"location.fungle.jungleLabo.short" : "实验室周围的丛林区域"
"location.fungle.jungleReactor" : "丛林 (反应堆附近)"
"location.fungle.jungleGreenhouse" : "丛林 (温室附近)"
"location.fungle.beachToJungle" : "沙滩-丛林通道"
"location.fungle.beachSplashzone" : "沙滩 (水花区附近)"
"location.fungle.beachCafeteria" : "沙滩 (食堂附近)"
"location.fungle.highlandsComm" : "高地 (通信室外)"
"location.fungle.highlandsComm.short" : "通讯室附近"
"location.outside" : "室外"

# Button

"button.label.agent" : "代理"
"button.label.blaze" : "冲刺"
"button.label.callBack" : "收回"
"button.label.camo" : "隐蔽"
"button.label.cannon" : "安放炮台"
"button.label.clean" : "清理"
"button.label.destroy" : "摧毁木偶"
"button.label.disturb" : "干扰"
"button.label.doorHack" : "黑入门禁"
"button.label.douse" : "涂油"
"button.label.drag" : "拖曳"
"button.label.drone" : "无人机"
"button.label.eat" : "吞噬"
"button.label.embroil" : "挑衅"
"button.label.equip" : "掏出"
"button.label.fakeSabotage" : "致幻"
"button.label.ghost" : "鬼魂"
"button.label.hallucination" : "幻形"
"button.label.ignite" : "点火"
"button.label.kill" : "击杀"
"button.label.lantern" : "点灯"
"button.label.lumine" : "发光"
"button.label.mark" : "标记"
"button.label.monitor" : "查看木偶"
"button.label.morph" : "化形"
"button.label.operate" : "修改"
"button.label.paint" : "画皮"
"button.label.place" : "放置"
"button.label.pseudocide" : "假死"
"button.label.rejoin" : "重载语音"
"button.label.release" : "松开"
"button.label.revive" : "复活"
"button.label.sample" : "取样"
"button.label.search" : "搜索"
"button.label.shift" : "交换"
"button.label.shot" : "拍摄"
"button.label.show" : "显示"
"button.label.sidekick" : "招募"
"button.label.snipe" : "狙击"
"button.label.stir" : "施幻"
"button.label.swap" : "换位"
"button.label.throw" : "投掷"
"button.label.track" : "追踪"
"button.label.unequip" : "隐匿"
"button.label.vital" : "生命监测器"
"button.label.efface" : "擦除"
"button.label.emi" : "E.M.I."
"button.label.invalidate" : "干扰终端"
"button.label.collatorSample" : "基因取样"
"button.label.destroyerKill" : "碾压"
"button.label.spectator" : "旁观"
"button.label.spectatorChange" : "切换"
"button.label.spectatorExit" : "退出"
"button.label.poltergeist" : "移动尸体"
"button.label.dance" : "跳舞"
"button.label.suicide" : "自尽"
"button.label.noise" : "发出噪音"
"button.label.dive" : "遁地"
"button.label.gush" : "跳出"
"button.label.task" : "任务"
"button.label.marketplace" : "创意工坊"
"button.label.thurifer.curse" : "激活"
"button.label.thurifer.impute" : "转移"
"button.label.berserk" : "狂暴"
"button.label.calmDown" : "镇定"
"button.label.echo" : "搜寻"
"button.label.scarlet.grance" : "选择倒计时"
"button.label.favorite" : "真爱"
"button.label.seduce" : "备胎"
"button.label.scarlet.command" : "号召"
"button.label.costume" : "装扮"
"button.label.bubble" : "发射泡泡"
"button.label.appeal" : "特写"
"button.label.playAchievement" : "高亮成就"
"button.label.seal" : "封锁"
"button.label.vent.seal.remove" : "移除"
"button.label.vanish" : "隐身"
"button.label.immoralist.place" : "供奉"
"button.label.immoralist.remove" : "取走"
"button.label.immoralist.suicide" : "自尽"
"button.label.madmate.suicide" : "自尽"
"button.label.fixPos" : "脱离卡点"
"button.label.medicine" : "秘药"
"button.label.oracle" : "预言"
"button.label.investigate" : "调查"
"button.label.nightmare" : "夜幕降临"
"button.label.gust" : "发射钩锁"
"button.label.balloon" : "放置"
"button.label.deceive" : "套话"
"button.label.snatch" : "盗取"
"button.label.clock" : "变速"
"button.label.cupid.lover" : "指定"
"button.label.cupid.string" : "红线"
"button.label.drill" : "变身"
"button.label.despawn" : "消除"
"button.label.doppelganger.command" : "部署"
"button.label.sculptor.command" : "制作"
"button.label.rokuro" : "伸长"
"button.label.rokuro.reset" : "收缩"
"button.label.acid" : "酸液"

# Game

"game.prespawn.countdown" : "剩余时间: %SECOND%"
"game.prespawn.waiting" : "等待其他玩家..."
"game.prespawn.spawnIn" : "你出生在"

"game.meeting.cannotUseEmergencyButton" : "禁止发起紧急会议。"
"game.meeting.someoneDisappeared" : "有玩家失踪了。"
"game.meeting.roleText" : "%PLAYER% 是 %ROLE%."
"game.meeting.roleJesterText" : "听我说谢谢你"
"game.meeting.multiple" : "二者一同驱逐。"
"game.meeting.obvious" : "没有其他选择"
"game.meeting.justiceMeeting" : "到底要选哪个呢?"

"game.metaAbility.tabs.roles" : "职业"
"game.metaAbility.tabs.modifiers" : "附加特性"
"game.metaAbility.tabs.ghostRoles" : "鬼魂职业"
"game.metaAbility.tabs.perks" : "特技"
"game.metaAbility.perks.standard" : "通用特技"
"game.metaAbility.perks.noncrewmateOnly" : "非船员用特技"
"game.metaAbility.equipped" : "分配中"
"game.metaAbility.unequipped" : "未分配"

# Meeting Tool

"meeting.memo.page" : "页码: "
"meeting.memo.player.line" : "%PLAYER%的移动路线"
"meeting.memo.player.type" : "选择图标"
"meeting.memo.player.color" : "选择玩家"
"meeting.memo.control.icon" : "左击: 编辑<br>右击: 删除图标"
"meeting.memo.control.line" : "左击: 更改颜色<br>右击: 删除路线"

# Statistics

"statistics.events.startGame" : "游戏开始"
"statistics.events.endGame" : "游戏结束"
"statistics.events.kill" : "击杀"
"statistics.events.misfire" : "走火"
"statistics.events.exiled" : "放逐"
"statistics.events.report" : "报告"
"statistics.events.baitReport" : "报告诱饵"
"statistics.events.emergency" : "紧急会议"
"statistics.events.endMeeting" : "结束会议"
"statistics.events.disconnect" : "断连"
"statistics.events.revive" : "复活"
"statistics.events.eat" : "吞噬"
"statistics.events.clean" : "清理"
"statistics.events.missed" : "错误猜测"
"statistics.events.embroil" : "挑衅"
"statistics.events.trap" : "落陷"
"statistics.events.guess" : "猜测"
"statistics.events.fakeSabotage" : "假破坏"
"statistics.events.curse" : "诅咒"
"statistics.events.layoff" : "解雇"
"statistics.events.destroy" : "碾压"
"statistics.events.accident" : "复活失败"
"statistics.events.dance" : "死亡之舞"
"statistics.events.gassed" : "烟气中毒"
"statistics.events.bubbled" : "泡中窒息"
"statistics.events.meteor" : "陨石砸落"

# States

"state.alive" : "存活"
"state.dead" : "死亡"
"state.disconnected" : "掉线"
"state.exiled" : "放逐"
"state.misfired" : "M走火isfired"
"state.sniped" : "中弹"
"state.beaten" : "砍杀"
"state.guessed" : "赌杀"
"state.misguessed" : "误赌"
"state.embroiled" : "挑衅"
"state.suicide" : "自杀"
"state.trapped" : "落陷"
"state.revived" : "复活"
"state.deranged" : "错乱"
"state.pseudocide" : "假死"
"state.cursed" : "诅咒"
"state.crushed" : "碾压"
"state.frenzied" : "疯癫"
"state.gassed" : "烟气中毒"
"state.bubbled" : "泡中窒息"
"state.meteor" : "陨石砸落"
"state.starved" : "饥饿"
"state.balloon" : "绞死"
"state.lost" : "破产"
"state.laser" : "情殇"
"state.drill" : "钻碎"
"state.dissolved" : "溶解"

# Endings

"end.crewmate" : "船员%EXTRA%胜利"
"end.impostor" : "伪装者%EXTRA%胜利"
"end.arsonist" : "纵火犯%EXTRA%胜利"
"end.dancer" : "舞者<color=#FFFFFF>与鬼魂</color>%EXTRA%共同胜利"
"end.jackal" : "豺狼%EXTRA%胜利"
"end.jester" : "小丑%EXTRA%胜利"
"end.vulture" : "秃鹫%EXTRA%胜利"
"end.lover" : "恋人%EXTRA%胜利"
"end.paparazzo" : "摄影师%EXTRA%胜利"
"end.avenger" : "复仇者%EXTRA%胜利"
"end.scarlet" : "魅魔%EXTRA%胜利"
"end.spectre" : "狐妖%EXTRA%胜利"
"end.trilemma" : "悖论三角%EXTRA%胜利"
"end.gambler" : "赌徒%EXTRA%勝利"
"end.nogame" : "无效游戏"

"end.extra.lover" : " <color=#FFFFFF>+</color> 恋人"
"end.extra.obsessional" : " <color=#FFFFFF>+</color> 暗恋者"
"end.extra.grudge" : " <color=#FFFFFF>+</color> 怨灵"
"end.extra.trilemma" : " <color=#FFFFFF>+</color> 悖论三角"

# Help

"help.tabs.myInfo" : "我的职业"
"help.tabs.roles" : "职业"
"help.tabs.modifiers" : "附加特性"
"help.tabs.overview" : "分配详情"
"help.tabs.options" : "设置"
"help.tabs.slides" : "幻灯片"
"help.tabs.achievements" : "成就"
"help.tabs.stamps" : "表情包"
"help.overview.pattern.realCount" : "实际人数"
"help.overview.pattern.custom" : "%NUM%人"
"help.overview.simulate" : "请设置模拟玩家数量。"
"help.slides.share" : "查看"
"help.command" : "指令"
"help.command.nogame" : "无效游戏"
"help.command.quickStart" : "快速开始"
"help.command.cancelStarting" : "取消开始"
"help.command.console" : "指令终端"
"help.command.saveResult" : "保存结果图像"
"help.command.toggleSocial" : "游戏内显示特写"

# Voice Chat

"voiceChat.dialog.confirm" : "你确定要加入语音聊天吗？"
"voiceChat.info.mute" : "静音"
"voiceChat.info.unmute" : "解除静音"
"voiceChat.info.filtering1" : "筛选: 仅存活玩家"
"voiceChat.info.filtering2" : "筛选: 仅死亡玩家"
"voiceChat.info.radio" : "频道"
"voiceChat.info.impostorRadio" : "伪装者频道"
"voiceChat.info.jackalRadio" : "豺狼频道"
"voiceChat.info.loversRadio" : "恋人频道"
"voiceChat.info.roomHostRadio" : "公共频道"
"voiceChat.settings.inputDevice" : "输入设备"
"voiceChat.settings.inputVolume" : "输入音量"
"voiceChat.settings.noiseGate" : "警报声设置"
"voiceChat.settings.outputDevice" : "输出设备"
"voiceChat.settings.outputVolume" : "输出音量"
"voiceChat.settings.device.default" : "默认"
"voiceChat.settings.micTest" : "麦克风测试"
"voiceChat.settings.micTest.end" : "结束麦克风测试"

# Console

"console.notAvailable" : "不可用"

# Tasks

"task.unknownPlace" : "???"
"task.divertPower" : "转移电力"

# Inventory

"inventory.palette.catalogue" : "目录"
"inventory.catalogue.innersloth" : "原版系列"
"inventory.color.vanilla0" : "红色"
"inventory.color.vanilla1" : "蓝色"
"inventory.color.vanilla2" : "绿色"
"inventory.color.vanilla3" : "粉红色"
"inventory.color.vanilla4" : "橘色"
"inventory.color.vanilla5" : "黄色"
"inventory.color.vanilla6" : "黑色"
"inventory.color.vanilla7" : "白色"
"inventory.color.vanilla8" : "紫色"
"inventory.color.vanilla9" : "棕色"
"inventory.color.vanilla10" : "青色"
"inventory.color.vanilla11" : "黄绿色"
"inventory.color.vanilla12" : "红褐色"
"inventory.color.vanilla13" : "玫红色"
"inventory.color.vanilla14" : "焦黄色"
"inventory.color.vanilla15" : "灰色"
"inventory.color.vanilla16" : "茶色"
"inventory.color.vanilla17" : "珊瑚红"
"inventory.color.visor" : "默认"

# Input

"input.kill" : "击杀(模组)"
"input.ability" : "能力"
"input.secondaryAbility" : "次要能力"
"input.sidekickAction" : "跟班行动"
"input.freeplayAction" : "自由行动"
"input.aidAction" : "支援行动"
"input.perkAction1" : "特技行动1"
"input.perkAction2" : "特技行动2"
"input.command" : "命令"
"input.screenshot" : "截图"
"input.mute" : "静音"
"input.vcFilter" : "近距离语音过滤"
"input.help" : "帮助"
"input.spectator" : "退出旁观模式"
"input.spectatorRight" : "切换目标(右)"
"input.spectatorLeft" : "切换目标(左)"
"input.stamp" : "表情栏"
"input.recording" : "等待按键信息..."

# Client Configurations

"config.client.keyBindings" : "按键绑定"
"config.client.keyBindings.detail" : "更改模组的按键分配。<br>游戏过程中无法更改。" 
"config.client.vcSettings" : "近距离语音设置"
"config.client.vcSettings.detail" : "打开近距离语音设置"
"config.client.vcRejoin" : "重载语音"
"config.client.vcRejoin.detail" : "重新加载语音。出现语音问题时可以使用这个功能进行修复。"
"config.client.outputHash" : "输出饰品哈希值"
"config.client.outputHash.detail" : "该功能面向设计开发者使用。<br>开启后，在下载网络图片资源时<br>会在日志文件中输出哈希值。"
"config.client.noiseReduction" : "降噪"
"config.client.processorAffinity" : "处理器限制"
"config.client.processorAffinity.dontCare" : "无限制"
"config.client.processorAffinity.dualCoreHT" : "双核(HT)"
"config.client.processorAffinity.dualCore" : "双核"
"config.client.processorAffinity.singleCore" : "单核"
"config.client.processorAffinity.detail" : "限制CPU核心的数量。<br>限制一些核心可以提升性能。<br>游戏卡顿时可以适当调整。"
"config.client.forceSkeldMeetingSE" : "强制使用Skeld会议音效"
"config.client.forceSkeldMeetingSE.detail" : "开启后，其他地图发起会议的音效会强制使用Skeld地图发起会议的音效。"
"config.client.spoilerAfterDeath" : "死亡后显示额外信息"
"config.client.spoilerAfterDeath.detail" : "开启后，死亡也可以显示更多内容。<br>可以显示其他玩家职业以及发送和查看表情。"
"config.client.playLobbyMusic" : "准备大厅播放音乐"
"config.client.playLobbyMusic.detail" : "若关闭此功能，准备大厅不会播放音乐。"
"config.client.buttonArrangement" : "按键位置"
"config.client.buttonArrangement.detail" : "更改按键的位置。<br>当按键位置无法点到时，可以尝试修改此项。"
"config.client.buttonArrangement.default" : "默认"
"config.client.buttonArrangement.raiseOnlyLeft" : "仅在左侧"
"config.client.buttonArrangement.raiseBoth" : "总体加高"
"config.client.showNebulaLogoInLobby" : "显示NoS标题"
"config.client.externalModColor" : "外部模组颜色显示"
"config.client.externalModColor.detail" : "开启后将显示来自其他模组的颜色参数。"
"config.client.simpleNameplate" : "简约名牌"
"config.client.simpleNameplate.detail" : "开启后，其他玩家的名牌固定为白色。"
"config.client.outputPaparazzoPhoto" : "保存摄影师拍摄的照片"
"config.client.outputPaparazzoPhoto.detail" : "开启后，摄影师拍摄的照片将会保存到本地中。"
"config.client.webhook" : "Discord频道链接"
"config.client.webhook.detail" : "游戏结束时自动将游戏结果发送到Discord频道中。"
"config.client.social" : "社交设置"
"config.client.social.detail" : "此为社交行为相关设置。"
"config.client.social.showAppealSettings" : "显示特写设置"
"config.client.social.appealDuration" : "特写持续时间"
"config.client.social.showStamps" : "显示表情"
"config.client.social.showEmotes" : "显示动作"
"config.client.social.note" : "更改仅在下次创建房间时生效。"
"config.client.avoidingColorDuplication" : "颜色重复提示"
"config.client.avoidingColorDuplication.detail" : "开启后，可以在颜色目录中区分与其他玩家相似或相冲突的颜色。"
"config.client.avoidingColorDuplication.off" : "关闭"
"config.client.avoidingColorDuplication.soft" : "宽松"
"config.client.avoidingColorDuplication.strict" : "严格"
"config.client.stampMenu" : "表情栏"
"config.client.stampMenu.detail" : "可以修改表情栏的显示位置。<br><br>默认: 呼出表情栏会在鼠标位置上。<br>屏幕中心: 呼出表情栏会在屏幕中心位置上。<br>自动归位: 呼出表情栏并使用表情后，会还原鼠标原呼出位置。"
"config.client.stampMenu.normal" : "默认"
"config.client.stampMenu.center" : "屏幕中心"
"config.client.stampMenu.cursor" : "自动归位"
"config.client.muteAmbienceOnMeeting" : "会议期间静音环境音效"
"config.client.muteAmbienceOnMeeting.detail" : "在会议期间自动静音环境音效。"

# Preset

"preset.preset" : "预设"
"preset.saveAs" : "另存为"
"preset.enterPresetName" : "请输入预设名称。"
"preset.save" : "保存"
"preset.reload" : "重新加载"
"preset.saveSuccess" : "保存成功。"
"preset.saveFailed" : "保存失败。<br>具体内容请查看日志文件: NebulaLog.txt."
"preset.loadSuccess" : "预设加载成功"
"preset.loadFailed" : "未能加载预设"
"preset.confirmLoadOld" : "此预设为老版本内容。<br>是否继续加载？"
"preset.confirmLoadUnknown" : "未知预设内容（可能较新）。<br>是否继续加载？"
"preset.load" : "加载"
"preset.overwrite" : "覆盖"
"preset.overwrite.confirm" : "即将覆盖预设<br>是否继续？"
"preset.rename" : "重命名"
"preset.delete" : "删除"
"preset.delete.confirm" : "即将删除预设<br>是否继续？"
"preset.openFailed" : "未找到预设文件"

# Sabotage

"sabotage.reactor" : "核反应堆"
"sabotage.laboratory" : "抗震稳定器"
"sabotage.lifeSupport" : "氧气"
"sabotage.heliSabotage" : "避开撞毁路线"
"sabotage.comms" : "通讯"
"sabotage.electrical" : "照明"

# Developer Studio

"devStudio.ui.common.edit" : "编辑"
"devStudio.ui.common.save" : "保存"
"devStudio.ui.common.preview" : "预览"
"devStudio.ui.common.delete" : "删除"
"devStudio.ui.common.clone" : "克隆"
"devStudio,ui.common.original" : "原件"
"devStudio.ui.common.generate" : "生成"
"devStudio.ui.common.confirmSaving" : "您确定要保存吗？"
"devStudio.ui.common.confirmDeletingAddon" : "您确定要删除插件包吗？"
"devStudio.ui.common.confirmDeleting" : "您确定要删除吗？"
"devStudio.ui.common.outputAsGlobal" : "已成功输出单件服装。"
"devStudio.ui.main.title" : "我的插件"
"devStudio.ui.addon.build" : "导出插件包"
"devStudio.ui.addon.document" : "文档"
"devStudio.ui.addon.cosmetics" : "装扮"
"devStudio.ui.addon.language" : "语言"
"devStudio.ui.document.isDuplicatedId" : "此文件已存在。"
"devStudio.ui.document.isUsingId" : "<b>太棒了！</b> 这是标准的文档标记！"
"devStudio.ui.document.element.contents" : "内容作者"
"devStudio.ui.document.element.aligned" : "对齐分支"
"devStudio.ui.document.element.localizedText" : "本地文本"
"devStudio.ui.document.element.rawText" : "原始文本"
"devStudio.ui.document.element.image" : "图标"
"devStudio.ui.document.element.vertical" : "垂直间距"
"devStudio.ui.document.element.horizontal" : "水平间距"
"devStudio.ui.document.element.documentRef" : "文件"
"devStudio.ui.document.element.citation" : "引用"
"devStudio.ui.document.element.paste" : "粘贴"
"devStudio.ui.document.editor.color" : "颜色"
"devStudio.ui.document.editor.image" : "图标"
"devStudio.ui.document.editor.width" : "宽度"
"devStudio.ui.document.editor.height" : "高度"
"devStudio.ui.document.editor.fontSize" : "字体大小"
"devStudio.ui.document.editor.isBold" : "粗体"
"devStudio.ui.document.editor.document" : "文件ID"
"devStudio.ui.document.editor.citation" : "引用"
"devStudio.ui.document.editor.alignment" : "对齐"
"devStudio.ui.document.editor.move" : "移动"
"devStudio.ui.hint.requiredText" : "# 必要"
"devStudio.ui.hint.duplicatedId" : "# 已经存在"
"devStudio.ui.cosmetics.hats" : "帽子"
"devStudio.ui.cosmetics.visors" : "脸部装饰"
"devStudio.ui.cosmetics.nameplates" : "名牌"
"devStudio.ui.cosmetics.packages" : "捆绑包"
"devStudio.ui.cosmetics.action.edit" : "编辑"
"devStudio.ui.cosmetics.action.output" : "输出"
"devStudio.ui.cosmetics.action.delete" : "删除"
"devStudio.ui.cosmetics.contents.main" : "正面"
"devStudio.ui.cosmetics.contents.back" : "背面"
"devStudio.ui.cosmetics.contents.flipped" : "正面-翻转"
"devStudio.ui.cosmetics.contents.backFlipped" : "背面-翻转"
"devStudio.ui.cosmetics.contents.climbUp" : "攀爬"
"devStudio.ui.cosmetics.contents.climbUpBack" : "攀爬-翻转"
"devStudio.ui.cosmetics.contents.climbDown" : "滑落"
"devStudio.ui.cosmetics.contents.climbDownBack" : "滑落-翻转"
"devStudio.ui.cosmetics.contents.image" : "图片"
"devStudio.ui.cosmetics.anim.idle" : "空闲"
"devStudio.ui.cosmetics.anim.run" : "行走"
"devStudio.ui.cosmetics.anim.climbUp" : "攀爬"
"devStudio.ui.cosmetics.anim.climbDown" : "滑落"
"devStudio.ui.cosmetics.anim.enterVent" : "进入通风口"
"devStudio.ui.cosmetics.anim.exitVent" : "离开通风口"
"devStudio.ui.cosmetics.anim.jump" : "跳跃"
"devStudio.ui.cosmetics.anim.flip" : "翻转"
"devStudio.ui.cosmetics.attributes.id" : "ID"
"devStudio.ui.cosmetics.attributes.format" : "格式"
"devStudio.ui.cosmetics.attributes.image" : "图片"
"devStudio.ui.cosmetics.attributes.name" : "名称"
"devStudio.ui.cosmetics.attributes.author" : "作者"
"devStudio.ui.cosmetics.attributes.package" : "包"
"devStudio.ui.cosmetics.attributes.idle" : "空闲"
"devStudio.ui.cosmetics.attributes.move" : "行走"
"devStudio.ui.cosmetics.attributes.climb" : "攀爬"
"devStudio.ui.cosmetics.attributes.enterVent" : "进入通风口"
"devStudio.ui.cosmetics.attributes.exitVent" : "离开通风口"
"devStudio.ui.cosmetics.attributes.adaptiveImage" : "适应玩家颜色"
"devStudio.ui.cosmetics.attributes.preview" : "预览"
"devStudio.ui.cosmetics.attributes.adaptive" : "颜色适应"
"devStudio.ui.cosmetics.attributes.bounce" : "弹跳效果"
"devStudio.ui.cosmetics.attributes.hideHands" : "隐藏手"
"devStudio.ui.cosmetics.attributes.isSkinny" : "纤细体型"
"devStudio.ui.cosmetics.attributes.behindHat" : "显示在帽子之下"
"devStudio.ui.cosmetics.attributes.backmostBack" : "背饰置于底层"
"devStudio.ui.cosmetics.attributes.adaptiveInFront" : "图像置底"
"devStudio.ui.cosmetics.hint.needToSetTitle" : "输入饰品名称!"
"devStudio.ui.cosmetics.failedToCopy" : "拷贝文件失败。"
"devStudio.ui.cosmetics.confirmOverwrite" : "已存在同名文件。<br>是否覆盖它？"
"devStudio.ui.language.newFile" : "生成语言文件"
"devStudio.ui.language.newFile.confirm" : "成功生成文件！"
"devStudio.ui.language.editFile" : "编辑语言文件"
"devStudio.ui.language.addMissing" : "添加缺省键值（key）"
"devStudio.ui.language.addMissing.confirm" : "添加%NUM%键值成功！"
"devStudio.ui.language.delete" : "删除语言文件"
"devStudio.ui.language.delete.confirm" : "文件删除成功！"

# Achievements

"achievement.ui.title" : "成就"
"achievement.ui.cond" : "[条件]"
"achievement.ui.allAchievements" : "全部"
"achievement.ui.shown" : "显示"
"achievement.ui.shown.search" : ""%KEYWORD%"的搜索结果"
"achievement.ui.cleared" : "[已解锁]"
"achievement.ui.equipped" : "[已装备]"
"achievement.ui.setTitle" : "单击此处装备成就。"
"achievement.ui.unsetTitle" : "单击此处取消装备"
"achievement.ui.unselected" : "(未选择成就)"
"achievement.ui.unselected.detail" : "单击以选择成就"
"achievement.ui.globalProgress" : "全球%RATE%%的玩家拥有此成就"
"achievement.ui.suggestToEdit" : "创建你的成就！"
"achievement.ui.craft" : "创建"
"achievement.ui.craft.determine" : "接受"
"achievement.ui.craft.unavailable" : "达成%NUM%个成就后解锁！"
"achievement.ui.unset" : "(未选择)"
"achievement.ui.craft.empty" : "(空)"
"achievement.ui.cannotReflect" : "请至少设置两个成就！"
"achievement.ui.bonusParts" : "奖励组件: "
"achievement.title.hidden" : "未解锁"
"achievement.title.hiddenDetail" : "详细内容暂未解锁..."
"achievement.title.unachieved" : "?????"
"achievement.title.custom.unavailable" : "达成%NUM%个成就后解锁！"
"achievement.title.custom.empty" : "(内容为空)"
"achievement.part.unachieved" : "???"
"achievement.type.challenge" : "挑战成就"
"achievement.type.secret" : "隐藏成就"
"achievement.type.seasonal" : "季节性成就"
"achievement.type.costume" : "特殊饰品成就"
"achievement.type.innersloth" : "Among Us"
"achievement.type.perk" : "特技"
"achievement.type.uljun" : "Ul-jun"
"achievement.type.meme" : "Meme-mura"

"achievement.group.recently" : "最近达成"
"achievement.group.roles" : "职业"
"achievement.group.seasonal" : "季节性"
"achievement.group.perk" : "特技"
"achievement.group.costume" : "特殊饰品"
"achievement.group.others" : "其他"
"achievement.group.innersloth" : "Innersloth"
"achievement.group.custom" : "创建"

"achievement.filter" : "筛选条件"
"achievement.filter.all" : "全部"
"achievement.filter.achieved" : "已解锁"
"achievement.filter.nonAchieved" : "未解锁"
"achievement.filter.search" : "搜索"
"achievement.filter.myRole" : "我的职业"

"achievement.sort" : "排列方式"
"achievement.sort.categorized" : "分类"
"achievement.sort.progress" : "完成率"

"achievement.social.firstClear" : "%PLAYER%首次获得"
"achievement.social.clear" : "%PLAYER%获得"
"achievement.social.clearMultiple" : "%PLAYER%与%OTHERS%一同获得"
"achievement.social.noAchievement" : "未高亮显示"

# Stats

"stats.ui.title" : "统计数据"
"stats.ui.caption" : "*从v2.13 (2024/12/25发布)的游戏数据进行统计。"
"stats.group.kill" : "击杀数"
"stats.group.death" : "死亡数"
"stats.group.game" : "完成对局次数"
"stats.group.roles" : "职业"
"stats.group.perks" : "特技"
"stats.role.common.assigned" : "作为 %ROLE% 游玩次数"
"stats.role.common.won" : "作为 %ROLE% 获胜次数"
"stats.modifier.common.assigned" : "获得 %MODIFIER% 次数"
"stats.modifier.common.won" : "作为 %MODIFIER% 获胜次数"
"stats.ghostRole.common.assigned" : "变成 %GHOSTROLE% 次数"
"stats.ghostRole.common.won" : "作为 %GHOSTROLE% 获胜次数"
"stats.common.kill" : "%STATE%"
"stats.common.death" : "%STATE%"
"stats.common.win" : "通过 %END% 获胜次数"
"stats.common.defeat" : "通过 %END% 失败次数"
